2025-08-01 03:46:05.474966,"⚠️ BTC尚在持倉中
進場時間：2025-08-01 01:03:25
進場價：118501.20
目前價：116950.00

方向：SHORT
已持有：162 分鐘
止盈價：112576.14
止損價：120871.22"
2025-08-01 04:01:05.404034,"⚠️ BTC尚在持倉中
進場時間：2025-08-01 01:03:25
進場價：118501.20
目前價：116916.05

方向：SHORT
已持有：177 分鐘
止盈價：112576.14
止損價：120871.22"
2025-08-01 04:16:05.495938,"⚠️ BTC尚在持倉中
進場時間：2025-08-01 01:03:25
進場價：118501.20
目前價：116590.51

方向：SHORT
已持有：192 分鐘
止盈價：112576.14
止損價：120871.22"
2025-08-01 04:31:05.658492,"⚠️ BTC尚在持倉中
進場時間：2025-08-01 01:03:25
進場價：118501.20
目前價：116898.53

方向：SHORT
已持有：207 分鐘
止盈價：112576.14
止損價：120871.22"
2025-08-01 04:46:05.443360,"⚠️ BTC尚在持倉中
進場時間：2025-08-01 01:03:25
進場價：118501.20
目前價：116536.49

方向：SHORT
已持有：222 分鐘
止盈價：112576.14
止損價：120871.22"
2025-08-01 05:01:05.319413,"⚠️ BTC尚在持倉中
進場時間：2025-08-01 01:03:25
進場價：118501.20
目前價：116489.99

方向：SHORT
已持有：237 分鐘
止盈價：112576.14
止損價：120871.22"
2025-08-01 05:16:07.044924,"⚠️ BTC尚在持倉中
進場時間：2025-08-01 01:03:25
進場價：118501.20
目前價：116524.01"
2025-08-01 05:31:05.589094,"📊 BTC預測結果
Hcls: 56.38%
當前價格：116795.08
➡️ 進場訊號：否"
2025-08-01 05:46:23.223558,"📊 BTC預測結果
Hcls: 55.74%
當前價格：116773.67
➡️ 進場訊號：否"
2025-08-01 06:01:05.417369,"📊 BTC預測結果
Hcls: 58.06%
當前價格：116280.61
➡️ 進場訊號：否"
2025-08-01 06:16:05.431669,"📊 BTC預測結果
Hcls: 58.13%
當前價格：116289.99
➡️ 進場訊號：否"
2025-08-01 06:31:05.805175,"📊 BTC預測結果
Hcls: 58.00%
當前價格：116238.29
➡️ 進場訊號：否"
2025-08-01 06:46:05.426734,"📊 BTC預測結果
Hcls: 57.47%
當前價格：116146.78
➡️ 進場訊號：否"
2025-08-01 07:01:05.400968,"📊 BTC預測結果
Hcls: 57.47%
當前價格：116022.30
➡️ 進場訊號：否"
2025-08-01 07:16:05.449679,"📊 BTC預測結果
Hcls: 50.16%
當前價格：116274.00
➡️ 進場訊號：否"
2025-08-01 07:31:05.433585,"📊 BTC預測結果
Hcls: 53.11%
當前價格：116028.00
➡️ 進場訊號：否"
2025-08-01 07:46:05.508146,"📊 BTC預測結果
Hcls: 49.28%
當前價格：115810.36
➡️ 進場訊號：否"
2025-08-01 08:01:05.168139,"📊 BTC預測結果
Hcls: 55.84%
當前價格：115729.00
➡️ 進場訊號：否"
2025-08-01 08:16:05.699379,"📊 BTC預測結果
Hcls: 58.31%
當前價格：115382.00
➡️ 進場訊號：否"
2025-08-01 08:31:05.380341,"📊 BTC預測結果
Hcls: 55.77%
當前價格：115785.34
➡️ 進場訊號：否"
2025-08-01 08:46:05.542675,"📊 BTC預測結果
Hcls: 57.39%
當前價格：115434.97
➡️ 進場訊號：否"
2025-08-01 09:01:05.622485,"📊 BTC預測結果
Hcls: 51.71%
當前價格：115537.49
➡️ 進場訊號：否"
2025-08-01 09:16:05.480853,"📊 BTC預測結果
Hcls: 58.12%
當前價格：114804.71
➡️ 進場訊號：否"
2025-08-01 09:31:05.383015,"📊 BTC預測結果
Hcls: 58.77%
當前價格：115059.99
➡️ 進場訊號：否"
2025-08-01 09:46:05.399502,"📊 BTC預測結果
Hcls: 54.49%
當前價格：115309.77
➡️ 進場訊號：否"
2025-08-01 10:01:05.461385,"📊 BTC預測結果
Hcls: 50.13%
當前價格：115328.45
➡️ 進場訊號：否"
2025-08-01 10:16:12.785294,"📊 BTC預測結果
Hcls: 51.31%
當前價格：115540.49
➡️ 進場訊號：否"
2025-08-01 10:31:05.538278,"📊 BTC預測結果
Hcls: 52.29%
當前價格：115609.35
➡️ 進場訊號：否"
2025-08-01 10:46:05.444793,"📊 BTC預測結果
Hcls: 44.50%
當前價格：115926.93
➡️ 進場訊號：否"
2025-08-01 11:01:05.477735,"📊 BTC預測結果
Hcls: 45.89%
當前價格：115990.15
➡️ 進場訊號：否"
2025-08-01 11:16:05.541648,"📊 BTC預測結果
Hcls: 50.97%
當前價格：115854.01
➡️ 進場訊號：否"
2025-08-01 11:31:05.552491,"📊 BTC預測結果
Hcls: 43.73%
當前價格：116035.60
➡️ 進場訊號：否"
2025-08-01 11:46:05.455504,"📊 BTC預測結果
Hcls: 54.61%
當前價格：115864.62
➡️ 進場訊號：否"
2025-08-01 12:01:05.486553,"📊 BTC預測結果
Hcls: 48.37%
當前價格：115626.00
➡️ 進場訊號：否"
2025-08-01 12:16:05.711155,"📊 BTC預測結果
Hcls: 46.70%
當前價格：115452.00
➡️ 進場訊號：否"
2025-08-01 12:31:05.816578,"📊 BTC預測結果
Hcls: 52.51%
當前價格：115500.00
➡️ 進場訊號：否"
2025-08-01 12:46:05.498555,"📊 BTC預測結果
Hcls: 53.80%
當前價格：115575.94
➡️ 進場訊號：否"
2025-08-01 13:01:05.744778,"📊 BTC預測結果
Hcls: 52.73%
當前價格：115685.51
➡️ 進場訊號：否"
2025-08-01 13:16:05.594855,"📊 BTC預測結果
Hcls: 52.44%
當前價格：115811.65
➡️ 進場訊號：否"
2025-08-01 13:31:06.106455,"📊 BTC預測結果
Hcls: 52.08%
當前價格：115644.47
➡️ 進場訊號：否"
2025-08-01 13:46:05.397845,"📊 BTC預測結果
Hcls: 51.46%
當前價格：115425.80
➡️ 進場訊號：否"
2025-08-01 14:01:05.558110,"📊 BTC預測結果
Hcls: 51.46%
當前價格：115569.35
➡️ 進場訊號：否"
2025-08-01 14:16:05.725850,"📊 BTC預測結果
Hcls: 47.74%
當前價格：115420.01
➡️ 進場訊號：否"
2025-08-01 14:31:05.397119,"📊 BTC預測結果
Hcls: 52.27%
當前價格：115195.43
➡️ 進場訊號：否"
2025-08-01 14:46:05.740859,"📊 BTC預測結果
Hcls: 52.44%
當前價格：115144.03
➡️ 進場訊號：否"
2025-08-01 15:01:05.650576,"📊 BTC預測結果
Hcls: 55.97%
當前價格：115266.84
➡️ 進場訊號：否"
2025-08-01 15:16:05.453148,"📊 BTC預測結果
Hcls: 55.51%
當前價格：114956.73
➡️ 進場訊號：否"
2025-08-01 15:31:05.509951,"📊 BTC預測結果
Hcls: 59.38%
當前價格：114840.95
➡️ 進場訊號：否"
2025-08-01 15:46:05.478401,"📊 BTC預測結果
Hcls: 56.41%
當前價格：114762.93
➡️ 進場訊號：否"
2025-08-01 16:01:05.443941,"📊 BTC預測結果
Hcls: 53.58%
當前價格：114969.32
➡️ 進場訊號：否"
2025-08-01 16:16:06.316801,"📊 BTC預測結果
Hcls: 58.62%
當前價格：114545.26
➡️ 進場訊號：否"
2025-08-01 16:31:05.576235,"📊 BTC預測結果
Hcls: 57.45%
當前價格：114434.59
➡️ 進場訊號：否"
2025-08-01 16:46:05.387294,"📊 BTC預測結果
Hcls: 58.64%
當前價格：114690.52
➡️ 進場訊號：否"
2025-08-01 17:01:05.567332,"📊 BTC預測結果
Hcls: 55.68%
當前價格：114687.52
➡️ 進場訊號：否"
2025-08-01 17:16:05.553334,"📊 BTC預測結果
Hcls: 52.11%
當前價格：115014.74
➡️ 進場訊號：否"
2025-08-01 17:31:05.431004,"📊 BTC預測結果
Hcls: 52.26%
當前價格：115304.51
➡️ 進場訊號：否"
2025-08-01 17:46:05.566816,"📊 BTC預測結果
Hcls: 52.29%
當前價格：115137.99
➡️ 進場訊號：否"
2025-08-01 18:01:12.494337,"📊 BTC預測結果
Hcls: 54.06%
當前價格：114895.55
➡️ 進場訊號：否"
2025-08-01 18:16:05.580771,"📊 BTC預測結果
Hcls: 51.36%
當前價格：115148.43
➡️ 進場訊號：否"
2025-08-01 18:31:05.552459,"📊 BTC預測結果
Hcls: 52.29%
當前價格：114971.43
➡️ 進場訊號：否"
2025-08-01 18:46:05.525569,"📊 BTC預測結果
Hcls: 51.59%
當前價格：114986.19
➡️ 進場訊號：否"
2025-08-01 19:01:05.530447,"📊 BTC預測結果
Hcls: 52.26%
當前價格：114748.00
➡️ 進場訊號：否"
2025-08-01 19:16:05.441274,"📊 BTC預測結果
Hcls: 54.84%
當前價格：114948.86
➡️ 進場訊號：否"
2025-08-01 19:31:05.504220,"📊 BTC預測結果
Hcls: 46.25%
當前價格：115099.52
➡️ 進場訊號：否"
2025-08-01 19:46:05.494902,"📊 BTC預測結果
Hcls: 52.72%
當前價格：115165.82
➡️ 進場訊號：否"
2025-08-01 20:01:05.525495,"📊 BTC預測結果
Hcls: 53.98%
當前價格：115268.96
➡️ 進場訊號：否"
2025-08-01 20:16:05.602504,"📊 BTC預測結果
Hcls: 48.79%
當前價格：115434.55
➡️ 進場訊號：否"
2025-08-01 20:31:05.411954,"📊 BTC預測結果
Hcls: 50.14%
當前價格：115586.99
➡️ 進場訊號：否"
2025-08-01 20:46:05.664658,"📊 BTC預測結果
Hcls: 48.52%
當前價格：115736.62
➡️ 進場訊號：否"
2025-08-01 21:01:05.499180,"📊 BTC預測結果
Hcls: 49.64%
當前價格：115771.46
➡️ 進場訊號：否"
2025-08-01 21:16:05.596938,"📊 BTC預測結果
Hcls: 52.47%
當前價格：115844.85
➡️ 進場訊號：否"
2025-08-01 21:31:05.427852,"📊 BTC預測結果
Hcls: 46.26%
當前價格：115523.47
➡️ 進場訊號：否"
2025-08-01 21:46:05.418823,"📊 BTC預測結果
Hcls: 52.26%
當前價格：114862.92
➡️ 進場訊號：否"
2025-08-01 22:01:05.674796,"📊 BTC預測結果
Hcls: 56.63%
當前價格：114300.22
➡️ 進場訊號：否"
2025-08-01 22:16:12.760383,"📊 BTC預測結果
Hcls: 54.99%
當前價格：115009.63
➡️ 進場訊號：否"
2025-08-01 22:31:05.403996,"📊 BTC預測結果
Hcls: 53.53%
當前價格：115648.09
➡️ 進場訊號：否"
2025-08-01 22:46:05.480404,"📊 BTC預測結果
Hcls: 53.75%
當前價格：115738.77
➡️ 進場訊號：否"
2025-08-01 23:01:05.507885,"📊 BTC預測結果
Hcls: 52.79%
當前價格：115639.34
➡️ 進場訊號：否"
2025-08-01 23:16:05.772613,"📊 BTC預測結果
Hcls: 52.11%
當前價格：115130.97
➡️ 進場訊號：否"
2025-08-01 23:31:05.505627,"📊 BTC預測結果
Hcls: 49.71%
當前價格：114856.19
➡️ 進場訊號：否"
2025-08-01 23:46:05.644442,"📊 BTC預測結果
Hcls: 51.93%
當前價格：115371.19
➡️ 進場訊號：否"
2025-08-02 00:01:05.554147,"📊 BTC預測結果
Hcls: 52.11%
當前價格：115350.00
➡️ 進場訊號：否"
2025-08-02 00:16:05.495722,"📊 BTC預測結果
Hcls: 52.11%
當前價格：115602.81
➡️ 進場訊號：否"
2025-08-02 00:31:05.641786,"📊 BTC預測結果
Hcls: 52.02%
當前價格：115560.00
➡️ 進場訊號：否"
2025-08-02 00:46:05.526059,"📊 BTC預測結果
Hcls: 52.02%
當前價格：115524.14
➡️ 進場訊號：否"
2025-08-02 01:01:11.588365,"📊 BTC預測結果
Hcls: 52.78%
當前價格：114869.54
➡️ 進場訊號：否"
2025-08-02 01:16:05.465941,"📊 BTC預測結果
Hcls: 55.08%
當前價格：114650.20
➡️ 進場訊號：否"
2025-08-02 01:31:05.682377,"📊 BTC預測結果
Hcls: 59.16%
當前價格：115004.73
➡️ 進場訊號：否"
2025-08-02 01:46:05.567187,"📊 BTC預測結果
Hcls: 56.67%
當前價格：114547.56
➡️ 進場訊號：否"
2025-08-02 02:01:05.551901,"📊 BTC預測結果
Hcls: 59.02%
當前價格：114476.01
➡️ 進場訊號：否"
2025-08-02 04:46:05.747287,"📊 BTC預測結果
Hcls: 56.38%
當前價格：113639.50
➡️ 進場訊號：否"
2025-08-02 05:01:05.533672,"📊 BTC預測結果
Hcls: 53.11%
當前價格：113966.81
➡️ 進場訊號：否"
2025-08-02 05:16:05.512547,"📊 BTC預測結果
Hcls: 53.89%
當前價格：113892.56
➡️ 進場訊號：否"
2025-08-02 05:31:05.533459,"📊 BTC預測結果
Hcls: 52.65%
當前價格：114079.99
➡️ 進場訊號：否"
2025-08-02 05:46:05.634324,"📊 BTC預測結果
Hcls: 55.61%
當前價格：113972.20
➡️ 進場訊號：否"
2025-08-02 06:01:05.484396,"📊 BTC預測結果
Hcls: 54.79%
當前價格：113917.86
➡️ 進場訊號：否"
2025-08-02 06:16:05.599968,"📊 BTC預測結果
Hcls: 54.40%
當前價格：113655.97
➡️ 進場訊號：否"
2025-08-02 06:31:05.473141,"📊 BTC預測結果
Hcls: 56.64%
當前價格：113305.96
➡️ 進場訊號：否"
2025-08-02 06:46:05.431232,"📊 BTC預測結果
Hcls: 53.75%
當前價格：113074.69
➡️ 進場訊號：否"
2025-08-02 07:01:05.448562,"📊 BTC預測結果
Hcls: 51.93%
當前價格：113153.19
➡️ 進場訊號：否"
2025-08-02 07:16:05.470395,"📊 BTC預測結果
Hcls: 51.93%
當前價格：113270.91
➡️ 進場訊號：否"
2025-08-02 07:31:05.443474,"📊 BTC預測結果
Hcls: 55.97%
當前價格：113511.23
➡️ 進場訊號：否"
2025-08-02 07:46:05.560012,"📊 BTC預測結果
Hcls: 48.74%
當前價格：113300.01
➡️ 進場訊號：否"
2025-08-02 08:01:04.890541,"📊 BTC預測結果
Hcls: 52.02%
當前價格：113336.27
➡️ 進場訊號：否"
2025-08-02 08:16:05.683955,"📊 BTC預測結果
Hcls: 52.26%
當前價格：113425.27
➡️ 進場訊號：否"
2025-08-02 08:31:05.198235,"📊 BTC預測結果
Hcls: 54.12%
當前價格：113459.92
➡️ 進場訊號：否"
2025-08-02 08:46:05.263749,"📊 BTC預測結果
Hcls: 53.29%
當前價格：113681.46
➡️ 進場訊號：否"
2025-08-02 09:01:05.372903,"📊 BTC預測結果
Hcls: 50.21%
當前價格：113825.06
➡️ 進場訊號：否"
2025-08-02 09:16:05.569212,"📊 BTC預測結果
Hcls: 48.62%
當前價格：113800.00
➡️ 進場訊號：否"
2025-08-02 09:31:05.382752,"📊 BTC預測結果
Hcls: 50.22%
當前價格：113599.08
➡️ 進場訊號：否"
2025-08-02 09:46:05.249005,"📊 BTC預測結果
Hcls: 54.97%
當前價格：113565.41
➡️ 進場訊號：否"
2025-08-02 10:01:05.311402,"📊 BTC預測結果
Hcls: 53.56%
當前價格：113629.46
➡️ 進場訊號：否"
2025-08-02 10:16:12.689039,"📊 BTC預測結果
Hcls: 52.18%
當前價格：113718.72
➡️ 進場訊號：否"
2025-08-02 10:31:05.391568,"📊 BTC預測結果
Hcls: 53.98%
當前價格：113660.70
➡️ 進場訊號：否"
2025-08-02 10:46:05.448627,"📊 BTC預測結果
Hcls: 53.43%
當前價格：113680.01
➡️ 進場訊號：否"
2025-08-02 11:01:05.403723,"📊 BTC預測結果
Hcls: 52.96%
當前價格：113730.56
➡️ 進場訊號：否"
2025-08-02 11:16:05.351761,"📊 BTC預測結果
Hcls: 53.80%
當前價格：113855.00
➡️ 進場訊號：否"
2025-08-02 11:31:05.615230,"📊 BTC預測結果
Hcls: 53.98%
當前價格：113759.35
➡️ 進場訊號：否"
2025-08-02 11:46:05.386881,"📊 BTC預測結果
Hcls: 53.52%
當前價格：113820.73
➡️ 進場訊號：否"
2025-08-02 12:01:05.415951,"📊 BTC預測結果
Hcls: 54.68%
當前價格：113930.93
➡️ 進場訊號：否"
2025-08-02 12:16:05.316690,"📊 BTC預測結果
Hcls: 50.28%
當前價格：113835.91
➡️ 進場訊號：否"
2025-08-02 12:31:05.345392,"📊 BTC預測結果
Hcls: 52.96%
當前價格：114000.00
➡️ 進場訊號：否"
2025-08-02 12:46:05.264905,"📊 BTC預測結果
Hcls: 53.57%
當前價格：114033.43
➡️ 進場訊號：否"
2025-08-02 13:01:05.289912,"📊 BTC預測結果
Hcls: 54.04%
當前價格：114055.91
➡️ 進場訊號：否"
2025-08-02 13:16:05.219455,"📊 BTC預測結果
Hcls: 52.96%
當前價格：113855.02
➡️ 進場訊號：否"
2025-08-02 13:31:05.460720,"📊 BTC預測結果
Hcls: 53.38%
當前價格：114025.88
➡️ 進場訊號：否"
2025-08-02 13:46:05.667739,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113944.68
➡️ 進場訊號：否"
2025-08-02 14:01:05.516991,"📊 BTC預測結果
Hcls: 53.52%
當前價格：113981.07
➡️ 進場訊號：否"
2025-08-02 14:16:05.467123,"📊 BTC預測結果
Hcls: 50.16%
當前價格：113792.64
➡️ 進場訊號：否"
2025-08-02 14:31:05.441902,"📊 BTC預測結果
Hcls: 51.93%
當前價格：113583.08
➡️ 進場訊號：否"
2025-08-02 14:46:05.302404,"📊 BTC預測結果
Hcls: 54.29%
當前價格：113638.25
➡️ 進場訊號：否"
2025-08-02 15:01:05.347689,"📊 BTC預測結果
Hcls: 52.31%
當前價格：113733.42
➡️ 進場訊號：否"
2025-08-02 15:16:05.612183,"📊 BTC預測結果
Hcls: 52.66%
當前價格：113708.01
➡️ 進場訊號：否"
2025-08-02 15:31:05.252300,"📊 BTC預測結果
Hcls: 51.93%
當前價格：113913.49
➡️ 進場訊號：否"
2025-08-02 15:46:05.624595,"📊 BTC預測結果
Hcls: 46.74%
當前價格：113916.43
➡️ 進場訊號：否"
2025-08-02 16:01:05.694695,"📊 BTC預測結果
Hcls: 59.62%
當前價格：113998.00
➡️ 進場訊號：否"
2025-08-02 16:16:05.504052,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113967.99
➡️ 進場訊號：否"
2025-08-02 16:31:05.396477,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113821.84
➡️ 進場訊號：否"
2025-08-02 16:46:05.427647,"📊 BTC預測結果
Hcls: 51.91%
當前價格：113724.02
➡️ 進場訊號：否"
2025-08-02 17:01:05.547544,"📊 BTC預測結果
Hcls: 49.06%
當前價格：113704.00
➡️ 進場訊號：否"
2025-08-02 17:16:05.377926,"📊 BTC預測結果
Hcls: 51.93%
當前價格：113800.01
➡️ 進場訊號：否"
2025-08-02 17:31:05.353899,"📊 BTC預測結果
Hcls: 53.55%
當前價格：113680.01
➡️ 進場訊號：否"
2025-08-02 17:46:06.020755,"📊 BTC預測結果
Hcls: 52.66%
當前價格：113582.01
➡️ 進場訊號：否"
2025-08-02 18:01:12.072203,"📊 BTC預測結果
Hcls: 46.47%
當前價格：113704.00
➡️ 進場訊號：否"
2025-08-02 18:16:05.479781,"📊 BTC預測結果
Hcls: 52.66%
當前價格：113591.91
➡️ 進場訊號：否"
2025-08-02 18:31:05.352987,"📊 BTC預測結果
Hcls: 51.64%
當前價格：113575.96
➡️ 進場訊號：否"
2025-08-02 18:46:05.280730,"📊 BTC預測結果
Hcls: 56.21%
當前價格：113451.49
➡️ 進場訊號：否"
2025-08-02 19:01:05.513716,"📊 BTC預測結果
Hcls: 52.38%
當前價格：113597.35
➡️ 進場訊號：否"
2025-08-02 19:16:05.517937,"📊 BTC預測結果
Hcls: 54.06%
當前價格：113512.82
➡️ 進場訊號：否"
2025-08-02 19:31:05.349487,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113859.99
➡️ 進場訊號：否"
2025-08-02 19:46:05.384672,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113830.21
➡️ 進場訊號：否"
2025-08-02 20:01:05.283886,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113773.08
➡️ 進場訊號：否"
2025-08-02 20:16:05.408935,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113697.93
➡️ 進場訊號：否"
2025-08-02 20:31:05.421806,"📊 BTC預測結果
Hcls: 59.62%
當前價格：113704.06
➡️ 進場訊號：否"
2025-08-02 20:46:05.404436,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113576.00
➡️ 進場訊號：否"
2025-08-02 21:01:05.442184,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113629.99
➡️ 進場訊號：否"
2025-08-02 21:16:05.348751,"📊 BTC預測結果
Hcls: 51.93%
當前價格：113463.63
➡️ 進場訊號：否"
2025-08-02 21:31:05.364741,"📊 BTC預測結果
Hcls: 52.22%
當前價格：113218.01
➡️ 進場訊號：否"
2025-08-02 21:46:05.327303,"📊 BTC預測結果
Hcls: 51.64%
當前價格：113388.86
➡️ 進場訊號：否"
2025-08-02 22:01:05.476758,"📊 BTC預測結果
Hcls: 52.66%
當前價格：113467.41
➡️ 進場訊號：否"
2025-08-02 22:16:05.346240,"📊 BTC預測結果
Hcls: 51.63%
當前價格：113283.79
➡️ 進場訊號：否"
2025-08-02 22:31:12.431569,"📊 BTC預測結果
Hcls: 56.63%
當前價格：113212.58
➡️ 進場訊號：否"
2025-08-02 22:46:05.343265,"📊 BTC預測結果
Hcls: 56.30%
當前價格：113008.34
➡️ 進場訊號：否"
2025-08-02 23:01:05.400158,"📊 BTC預測結果
Hcls: 57.84%
當前價格：113211.84
➡️ 進場訊號：否"
2025-08-02 23:16:05.550678,"📊 BTC預測結果
Hcls: 53.03%
當前價格：113286.19
➡️ 進場訊號：否"
2025-08-02 23:31:05.363359,"📊 BTC預測結果
Hcls: 49.28%
當前價格：113232.72
➡️ 進場訊號：否"
2025-08-02 23:46:05.446755,"📊 BTC預測結果
Hcls: 52.76%
當前價格：113042.12
➡️ 進場訊號：否"
2025-08-03 00:01:05.336075,"📊 BTC預測結果
Hcls: 57.88%
當前價格：112813.99
➡️ 進場訊號：否"
2025-08-03 00:31:05.679305,"📊 BTC預測結果
Hcls: 58.77%
當前價格：112895.13
➡️ 進場訊號：否"
2025-08-03 00:46:05.710465,"📊 BTC預測結果
Hcls: 49.71%
當前價格：113152.53
➡️ 進場訊號：否"
2025-08-03 01:01:10.899129,"📊 BTC預測結果
Hcls: 52.11%
當前價格：113185.18
➡️ 進場訊號：否"
2025-08-03 01:16:05.409988,"📊 BTC預測結果
Hcls: 52.02%
當前價格：113306.61
➡️ 進場訊號：否"
2025-08-03 01:31:05.396851,"📊 BTC預測結果
Hcls: 52.26%
當前價格：113328.12
➡️ 進場訊號：否"
2025-08-03 01:46:05.376032,"📊 BTC預測結果
Hcls: 52.02%
當前價格：113079.30
➡️ 進場訊號：否"
